userid,wallclock_runtime_sec,wallclock_limit_sec,cpu_dominant,num_cores,total_MB_req,status,time,job_id
0,538.6909507497737,0,1,1,4096,DONE,2025-01-01 02:03:31.162072448,1566
0,593.8344329050698,0,1,1,4096,DONE,2025-01-01 02:03:48.303058122,1567
0,136.84463189405167,0,1,1,4096,DONE,2025-01-01 02:03:56.679128937,1568
0,35.805830701702895,0,1,1,4096,DONE,2025-01-01 02:04:05.166561614,1569
0,106.26723513904624,0,1,1,4096,DONE,2025-01-01 02:04:06.430201385,1570
0,342.17446960858337,0,1,1,4096,DONE,2025-01-01 02:04:11.514499842,1571
0,23.806748987098317,0,1,1,4096,DONE,2025-01-01 02:04:12.920021404,1572
0,445.02414451951773,0,1,1,4096,DONE,2025-01-01 02:04:22.269638189,1573
0,74.1306939438627,0,1,1,4096,DONE,2025-01-01 02:04:23.748725833,1574
0,738.2062306145622,0,1,1,4096,DONE,2025-01-01 02:04:25.143046205,1575
0,561.1680173822616,0,1,1,4096,DONE,2025-01-01 02:04:29.019155286,1576
0,633.0158023195802,0,1,1,4096,DONE,2025-01-01 02:04:35.178882343,1577
0,2119.092057329618,0,1,1,4096,DONE,2025-01-01 02:04:54.865247615,1578
0,366.32485534228164,0,1,1,4096,DONE,2025-01-01 02:04:55.533748252,1579
0,336.77381764366197,0,1,1,4096,DONE,2025-01-01 02:04:59.375225645,1580
0,58.78096484168551,0,1,1,4096,DONE,2025-01-01 02:05:05.123027048,1581
0,1136.111437383329,0,1,1,4096,DONE,2025-01-01 02:05:05.836465008,1582
0,239.46800775193236,0,1,1,4096,DONE,2025-01-01 02:05:09.017372632,1583
0,170.88524930750262,0,1,1,4096,DONE,2025-01-01 02:05:10.683456382,1584
0,494.5149424398243,0,1,1,4096,DONE,2025-01-01 02:05:17.089287342,1585
0,345.81826042022,0,1,1,4096,DONE,2025-01-01 02:05:24.829232413,1586
0,235.95003681637294,0,1,1,4096,DONE,2025-01-01 02:05:38.210902265,1587
0,136.6759275513378,0,1,1,4096,DONE,2025-01-01 02:05:45.717140716,1588
0,234.48574974458705,0,1,1,4096,DONE,2025-01-01 02:05:46.635454839,1589
0,36.38314210415839,0,1,1,4096,DONE,2025-01-01 02:05:49.971116886,1590
0,304.413361159226,0,1,1,4096,DONE,2025-01-01 02:05:50.154535840,1591
0,815.3414492450055,0,1,1,4096,DONE,2025-01-01 02:05:54.581966988,1592
0,599.2901189105695,0,1,1,4096,DONE,2025-01-01 02:05:54.795058161,1593
0,227.50818403489055,0,1,1,4096,DONE,2025-01-01 02:05:56.960689134,1594
0,221.83031758645882,0,1,1,4096,DONE,2025-01-01 02:05:58.296217724,1595
0,18.3095675976758,0,1,1,4096,DONE,2025-01-01 02:06:03.862367287,1596
0,15.140602225866933,0,1,1,4096,DONE,2025-01-01 02:06:12.679852396,1597
0,104.67047954439698,0,1,1,4096,DONE,2025-01-01 02:06:14.644893545,1598
0,1576.0829560204966,0,1,1,4096,DONE,2025-01-01 02:06:16.318333946,1599
0,69.46273532433302,0,1,1,4096,DONE,2025-01-01 02:06:17.991001513,1600
0,331.9647439010285,0,1,1,4096,DONE,2025-01-01 02:06:36.910439482,1601
0,2281.7610796450786,0,1,1,4096,DONE,2025-01-01 02:06:38.316460375,1602
0,562.6679739251999,0,1,1,4096,DONE,2025-01-01 02:06:42.887051976,1603
0,0.24078635067904058,0,1,1,4096,DONE,2025-01-01 02:06:45.637709359,1604
0,1618.8297677735866,0,1,1,4096,DONE,2025-01-01 02:06:45.847121490,1605
0,493.74313687505537,0,1,1,4096,DONE,2025-01-01 02:06:50.285866291,1606
0,131.19154911104246,0,1,1,4096,DONE,2025-01-01 02:06:54.894482535,1607
0,236.60293808632412,0,1,1,4096,DONE,2025-01-01 02:06:56.305258720,1608
0,193.00993369704514,0,1,1,4096,DONE,2025-01-01 02:07:09.685318923,1609
0,904.9515036890218,0,1,1,4096,DONE,2025-01-01 02:07:10.729801855,1610
0,247.4895187753482,0,1,1,4096,DONE,2025-01-01 02:07:24.676824755,1611
0,811.6534476229233,0,1,1,4096,DONE,2025-01-01 02:07:25.388695962,1612
0,88.09907429231768,0,1,1,4096,DONE,2025-01-01 02:07:30.672571408,1613
0,1749.8407797246289,0,1,1,4096,DONE,2025-01-01 02:07:42.797007116,1614
0,210.89373949439567,0,1,1,4096,DONE,2025-01-01 02:07:42.840098767,1615
0,215.3534561524719,0,1,1,4096,DONE,2025-01-01 02:07:43.905870084,1616
0,1563.67772644901,0,1,1,4096,DONE,2025-01-01 02:07:57.430912041,1617
0,451.5331172012165,0,1,1,4096,DONE,2025-01-01 02:08:00.168393486,1618
0,191.94195431280178,0,1,1,4096,DONE,2025-01-01 02:08:01.212996878,1619
0,2059.567768620798,0,1,1,4096,DONE,2025-01-01 02:08:01.381861973,1620
0,769.2329730648371,0,1,1,4096,DONE,2025-01-01 02:08:03.266837441,1621
0,22.118452569604035,0,1,1,4096,DONE,2025-01-01 02:08:18.571922149,1622
0,458.02107388321133,0,1,1,4096,DONE,2025-01-01 02:08:19.582738009,1623
0,275.843876969541,0,1,1,4096,DONE,2025-01-01 02:08:27.363159415,1624
0,214.6772968682094,0,1,1,4096,DONE,2025-01-01 02:08:32.052697346,1625
0,134.12389789999008,0,1,1,4096,DONE,2025-01-01 02:08:38.275863650,1626
0,201.49948600566202,0,1,1,4096,DONE,2025-01-01 02:08:39.897469494,1627
0,153.38269072903927,0,1,1,4096,DONE,2025-01-01 02:08:50.509064117,1628
0,712.6726364534063,0,1,1,4096,DONE,2025-01-01 02:08:57.581953401,1629
0,306.0558265223728,0,1,1,4096,DONE,2025-01-01 02:09:01.453183756,1630
0,266.94635843401414,0,1,1,4096,DONE,2025-01-01 02:09:02.178464507,1631
0,696.1746586046801,0,1,1,4096,DONE,2025-01-01 02:09:02.713866868,1632
0,239.80930804473564,0,1,1,4096,DONE,2025-01-01 02:09:03.496763405,1633
0,74.1419657983494,0,1,1,4096,DONE,2025-01-01 02:09:21.974477645,1634
0,880.2995483655652,0,1,1,4096,DONE,2025-01-01 02:09:23.879403024,1635
0,24.088623316420488,0,1,1,4096,DONE,2025-01-01 02:09:26.925852759,1636
0,1232.959022334772,0,1,1,4096,DONE,2025-01-01 02:09:31.306583401,1637
0,201.33611072509783,0,1,1,4096,DONE,2025-01-01 02:09:32.141529202,1638
0,654.8900028652199,0,1,1,4096,DONE,2025-01-01 02:09:38.432385964,1639
0,310.43525794978785,0,1,1,4096,DONE,2025-01-01 02:09:53.335950596,1640
0,7.310682663437815,0,1,1,4096,DONE,2025-01-01 02:09:54.240226930,1641
0,745.9383975871713,0,1,1,4096,DONE,2025-01-01 02:10:00.386083504,1642
0,2390.4647433025157,0,1,1,4096,DONE,2025-01-01 02:10:07.863993988,1643
0,1030.4952032144442,0,1,1,4096,DONE,2025-01-01 02:10:10.655624370,1644
0,369.35724275216535,0,1,1,4096,DONE,2025-01-01 02:10:10.717119201,1645
0,189.40114087459568,0,1,1,4096,DONE,2025-01-01 02:10:16.743109438,1646
0,180.4107354793653,0,1,1,4096,DONE,2025-01-01 02:10:21.349642232,1647
0,241.16232971344442,0,1,1,4096,DONE,2025-01-01 02:10:24.066675063,1648
0,1400.433029795628,0,1,1,4096,DONE,2025-01-01 02:10:31.953618054,1649
0,3.9497729715620085,0,1,1,4096,DONE,2025-01-01 02:10:37.717881263,1650
0,448.258418415207,0,1,1,4096,DONE,2025-01-01 02:10:38.980092168,1651
0,29.593157008671657,0,1,1,4096,DONE,2025-01-01 02:10:40.759515471,1652
0,1352.0379104954743,0,1,1,4096,DONE,2025-01-01 02:10:41.372732491,1653
0,90.66270078870305,0,1,1,4096,DONE,2025-01-01 02:10:45.700461775,1654
0,448.7906984693397,0,1,1,4096,DONE,2025-01-01 02:10:46.047839887,1655
0,16.71868676921565,0,1,1,4096,DONE,2025-01-01 02:10:51.908112254,1656
0,1363.4209753202592,0,1,1,4096,DONE,2025-01-01 02:10:55.142402086,1657
0,70.96142240453986,0,1,1,4096,DONE,2025-01-01 02:10:56.493889612,1658
0,217.09355242026737,0,1,1,4096,DONE,2025-01-01 02:10:57.250184799,1659
0,147.8790732189113,0,1,1,4096,DONE,2025-01-01 02:11:02.651110513,1660
0,113.5009105535923,0,1,1,4096,DONE,2025-01-01 02:11:03.968796402,1661
0,260.4911697504703,0,1,1,4096,DONE,2025-01-01 02:11:04.595222245,1662
0,1102.2802879896826,0,1,1,4096,DONE,2025-01-01 02:11:08.012023981,1663
0,596.1829846276819,0,1,1,4096,DONE,2025-01-01 02:11:12.753282191,1664
0,565.8969269707758,0,1,1,4096,DONE,2025-01-01 02:11:13.623948107,1665
0,159.561746650901,0,1,1,4096,DONE,2025-01-01 02:11:19.784206485,1666
0,505.09966776125236,0,1,1,4096,DONE,2025-01-01 02:11:22.915597847,1667
0,911.1218509745996,0,1,1,4096,DONE,2025-01-01 02:11:23.399919086,1668
0,447.69303346654567,0,1,1,4096,DONE,2025-01-01 02:11:28.522365391,1669
0,350.5876701821464,0,1,1,4096,DONE,2025-01-01 02:11:29.351599877,1670
0,94.08068153893294,0,1,1,4096,DONE,2025-01-01 02:11:30.458550069,1671
0,282.6509013221943,0,1,1,4096,DONE,2025-01-01 02:11:36.894735414,1672
0,130.80516335765265,0,1,1,4096,DONE,2025-01-01 02:11:39.591492991,1673
0,228.37406719454512,0,1,1,4096,DONE,2025-01-01 02:11:43.758611569,1674
0,483.8487427646785,0,1,1,4096,DONE,2025-01-01 02:11:53.023277286,1675
0,115.89802309159658,0,1,1,4096,DONE,2025-01-01 02:11:55.111433455,1676
0,59.0382232204012,0,1,1,4096,DONE,2025-01-01 02:12:03.919330706,1677
0,389.7283624514915,0,1,1,4096,DONE,2025-01-01 02:12:08.201712811,1678
0,219.11414294325147,0,1,1,4096,DONE,2025-01-01 02:12:10.718910335,1679
0,566.7219259365829,0,1,1,4096,DONE,2025-01-01 02:12:11.592598747,1680
0,450.8267011761189,0,1,1,4096,DONE,2025-01-01 02:12:20.070652794,1681
0,10.731275524545067,0,1,1,4096,DONE,2025-01-01 02:12:22.173275864,1682
0,54.23276576684469,0,1,1,4096,DONE,2025-01-01 02:12:24.617728288,1683
0,256.90023263121356,0,1,1,4096,DONE,2025-01-01 02:12:29.407295044,1684
0,909.8152933926325,0,1,1,4096,DONE,2025-01-01 02:12:31.556773998,1685
0,63.503039206374176,0,1,1,4096,DONE,2025-01-01 02:12:52.010756399,1686
0,699.8534621279458,0,1,1,4096,DONE,2025-01-01 02:12:53.585061746,1687
0,492.09353660459516,0,1,1,4096,DONE,2025-01-01 02:13:01.226456137,1688
0,304.79379917229005,0,1,1,4096,DONE,2025-01-01 02:13:11.302111956,1689
0,467.1204962957008,0,1,1,4096,DONE,2025-01-01 02:13:16.010812665,1690
0,239.0617041262251,0,1,1,4096,DONE,2025-01-01 02:13:16.612629246,1691
0,203.52454951579026,0,1,1,4096,DONE,2025-01-01 02:13:18.568045141,1692
0,124.37866308331014,0,1,1,4096,DONE,2025-01-01 02:13:36.716675324,1693
0,363.70645333494997,0,1,1,4096,DONE,2025-01-01 02:13:39.954470043,1694
0,786.1946887938022,0,1,1,4096,DONE,2025-01-01 02:13:52.365751156,1695
0,31.78988307683192,0,1,1,4096,DONE,2025-01-01 02:13:52.913242543,1696
0,45.78960440476881,0,1,1,4096,DONE,2025-01-01 02:14:05.955102222,1697
0,199.838666283153,0,1,1,4096,DONE,2025-01-01 02:14:15.498644096,1698
0,127.1245741653737,0,1,1,4096,DONE,2025-01-01 02:14:16.652509309,1699
0,234.17803566734378,0,1,1,4096,DONE,2025-01-01 02:14:28.707980631,1700
0,1234.6932818671846,0,1,1,4096,DONE,2025-01-01 02:14:31.752293269,1701
0,1068.935324132281,0,1,1,4096,DONE,2025-01-01 02:14:33.601416588,1702
0,359.71945483188193,0,1,1,4096,DONE,2025-01-01 02:14:33.786736857,1703
0,457.65076522914313,0,1,1,4096,DONE,2025-01-01 02:14:47.923373572,1704
0,1372.0462836243883,0,1,1,4096,DONE,2025-01-01 02:14:51.669249059,1705
0,1258.2849888005958,0,1,1,4096,DONE,2025-01-01 02:14:53.516179371,1706
0,438.5519645437482,0,1,1,4096,DONE,2025-01-01 02:14:54.504364994,1707
0,501.2138826673327,0,1,1,4096,DONE,2025-01-01 02:14:56.462921942,1708
0,228.1278060299676,0,1,1,4096,DONE,2025-01-01 02:14:59.770478438,1709
0,487.53999425835707,0,1,1,4096,DONE,2025-01-01 02:15:10.203223721,1710
0,456.25984410727983,0,1,1,4096,DONE,2025-01-01 02:15:11.509811244,1711
0,627.1665652568267,0,1,1,4096,DONE,2025-01-01 02:15:15.429285278,1712
0,460.6576483485405,0,1,1,4096,DONE,2025-01-01 02:15:17.011028301,1713
0,1211.1617973878617,0,1,1,4096,DONE,2025-01-01 02:15:17.189752649,1714
0,2475.4914706060026,0,1,1,4096,DONE,2025-01-01 02:15:21.854482809,1715
0,337.1675990117695,0,1,1,4096,DONE,2025-01-01 02:15:35.100020226,1716
0,201.82400249005158,0,1,1,4096,DONE,2025-01-01 02:15:42.892359134,1717
0,772.1164286250615,0,1,1,4096,DONE,2025-01-01 02:15:53.147443354,1718
0,451.7362878051697,0,1,1,4096,DONE,2025-01-01 02:16:04.332379387,1719
0,31.008428992489677,0,1,1,4096,DONE,2025-01-01 02:16:06.646653986,1720
0,771.0652466755181,0,1,1,4096,DONE,2025-01-01 02:16:08.621743003,1721
0,507.81729872616177,0,1,1,4096,DONE,2025-01-01 02:16:13.777212473,1722
0,198.50016496120514,0,1,1,4096,DONE,2025-01-01 02:16:17.960059669,1723
0,414.96905187012715,0,1,1,4096,DONE,2025-01-01 02:16:19.858181832,1724
0,221.99293256613805,0,1,1,4096,DONE,2025-01-01 02:16:25.830537696,1725
0,542.1385072750154,0,1,1,4096,DONE,2025-01-01 02:16:27.364641752,1726
0,966.2554287290378,0,1,1,4096,DONE,2025-01-01 02:16:33.149580515,1727
0,286.8352594910624,0,1,1,4096,DONE,2025-01-01 02:16:37.282724224,1728
0,1404.6847164035469,0,1,1,4096,DONE,2025-01-01 02:16:45.170210626,1729
0,2187.904645570601,0,1,1,4096,DONE,2025-01-01 02:16:46.816727421,1730
0,750.0986130946769,0,1,1,4096,DONE,2025-01-01 02:16:50.624463968,1731
0,8.866989723805286,0,1,1,4096,DONE,2025-01-01 02:16:54.851985892,1732
0,220.80717862953054,0,1,1,4096,DONE,2025-01-01 02:17:04.362539123,1733
0,12.00513870331522,0,1,1,4096,DONE,2025-01-01 02:17:16.051792100,1734
0,503.4260415564379,0,1,1,4096,DONE,2025-01-01 02:17:20.609829463,1735
0,112.13564051909285,0,1,1,4096,DONE,2025-01-01 02:17:26.870044969,1736
0,924.9312330849349,0,1,1,4096,DONE,2025-01-01 02:17:28.250038811,1737
0,54.226671749261506,0,1,1,4096,DONE,2025-01-01 02:17:42.814805339,1738
0,909.7045604413513,0,1,1,4096,DONE,2025-01-01 02:17:54.742380188,1739
0,131.80250451721145,0,1,1,4096,DONE,2025-01-01 02:18:01.637709214,1740
0,577.5679739012321,0,1,1,4096,DONE,2025-01-01 02:18:05.467285078,1741
0,48.62675203173513,0,1,1,4096,DONE,2025-01-01 02:18:11.138891502,1742
0,1754.1097567759014,0,1,1,4096,DONE,2025-01-01 02:18:11.480831561,1743
0,198.07140988032194,0,1,1,4096,DONE,2025-01-01 02:18:16.687472521,1744
0,171.78124450417627,0,1,1,4096,DONE,2025-01-01 02:18:16.862888626,1745
0,699.2813485344611,0,1,1,4096,DONE,2025-01-01 02:18:20.805989468,1746
0,5.703639527820285,0,1,1,4096,DONE,2025-01-01 02:18:22.385780531,1747
0,97.1859461336269,0,1,1,4096,DONE,2025-01-01 02:18:29.590742691,1748
0,516.8065023261997,0,1,1,4096,DONE,2025-01-01 02:18:36.481202335,1749
0,58.708528473258774,0,1,1,4096,DONE,2025-01-01 02:18:37.567860533,1750
0,133.2662129866757,0,1,1,4096,DONE,2025-01-01 02:18:40.670373423,1751
0,1917.2954737756318,0,1,1,4096,DONE,2025-01-01 02:18:45.514168908,1752
0,281.5512439488151,0,1,1,4096,DONE,2025-01-01 02:18:49.289724328,1753
0,140.72976950190036,0,1,1,4096,DONE,2025-01-01 02:18:58.822630949,1754
0,40.273691605891926,0,1,1,4096,DONE,2025-01-01 02:19:06.856859262,1755
0,86.68799503294534,0,1,1,4096,DONE,2025-01-01 02:19:15.266972823,1756
0,559.7625405603999,0,1,1,4096,DONE,2025-01-01 02:19:21.757959525,1757
0,1398.524338911074,0,1,1,4096,DONE,2025-01-01 02:19:23.749239633,1758
0,88.07252202380869,0,1,1,4096,DONE,2025-01-01 02:19:28.090358213,1759
0,398.2935982942155,0,1,1,4096,DONE,2025-01-01 02:19:47.536746988,1760
0,65.05943792139358,0,1,1,4096,DONE,2025-01-01 02:19:47.949530474,1761
0,381.9673975131733,0,1,1,4096,DONE,2025-01-01 02:19:48.544576956,1762
0,73.5216476262301,0,1,1,4096,DONE,2025-01-01 02:19:56.837360353,1763
0,146.8298910699892,0,1,1,4096,DONE,2025-01-01 02:20:06.706891376,1764
0,588.467230245862,0,1,1,4096,DONE,2025-01-01 02:20:11.928243154,1765
0,392.5909825757038,0,1,1,4096,DONE,2025-01-01 02:20:19.520509931,1766
0,690.3277964125177,0,1,1,4096,DONE,2025-01-01 02:20:21.981772018,1767
0,213.30632003045366,0,1,1,4096,DONE,2025-01-01 02:20:24.914782637,1768
0,1216.9182865338578,0,1,1,4096,DONE,2025-01-01 02:20:28.366822243,1769
0,231.75554711352152,0,1,1,4096,DONE,2025-01-01 02:20:29.766863417,1770
0,192.13131608714588,0,1,1,4096,DONE,2025-01-01 02:20:50.515328660,1771
0,288.46122483447795,0,1,1,4096,DONE,2025-01-01 02:21:09.150859889,1772
0,332.3918610963868,0,1,1,4096,DONE,2025-01-01 02:21:09.226335212,1773
0,269.0074830731506,0,1,1,4096,DONE,2025-01-01 02:21:10.615416928,1774
0,465.01099703357585,0,1,1,4096,DONE,2025-01-01 02:21:13.481638404,1775
0,503.26324101869335,0,1,1,4096,DONE,2025-01-01 02:21:18.746196451,1776
0,775.0679772301804,0,1,1,4096,DONE,2025-01-01 02:21:24.360998411,1777
0,395.7566034271737,0,1,1,4096,DONE,2025-01-01 02:21:24.620923114,1778
0,77.52773110063869,0,1,1,4096,DONE,2025-01-01 02:21:36.324440396,1779
0,844.0577966400698,0,1,1,4096,DONE,2025-01-01 02:21:36.331871248,1780
0,562.5235041390998,0,1,1,4096,DONE,2025-01-01 02:21:36.753765950,1781
0,1375.269520614849,0,1,1,4096,DONE,2025-01-01 02:21:38.102272531,1782
0,1337.016802634067,0,1,1,4096,DONE,2025-01-01 02:21:50.231089190,1783
0,457.503461445713,0,1,1,4096,DONE,2025-01-01 02:21:53.209560178,1784
0,101.36707766020156,0,1,1,4096,DONE,2025-01-01 02:21:54.307084287,1785
0,700.9067606486203,0,1,1,4096,DONE,2025-01-01 02:21:54.396945850,1786
0,1217.5282669236647,0,1,1,4096,DONE,2025-01-01 02:22:04.708798099,1787
0,906.4857384044133,0,1,1,4096,DONE,2025-01-01 02:22:26.165028777,1788
0,215.4016515124694,0,1,1,4096,DONE,2025-01-01 02:22:26.621500339,1789
0,41.838023884794474,0,1,1,4096,DONE,2025-01-01 02:22:31.513924905,1790
0,81.40734930757486,0,1,1,4096,DONE,2025-01-01 02:22:39.924816882,1791
0,351.8708541317805,0,1,1,4096,DONE,2025-01-01 02:22:41.455096651,1792
0,316.0229575187654,0,1,1,4096,DONE,2025-01-01 02:22:41.618151428,1793
0,828.2999077169585,0,1,1,4096,DONE,2025-01-01 02:22:43.110326587,1794
0,623.0395345188185,0,1,1,4096,DONE,2025-01-01 02:22:44.440440478,1795
0,572.6323737383615,0,1,1,4096,DONE,2025-01-01 02:22:46.598919060,1796
0,502.88547067744395,0,1,1,4096,DONE,2025-01-01 02:22:53.123755440,1797
0,109.6146208356337,0,1,1,4096,DONE,2025-01-01 02:22:58.174214587,1798
0,110.94413444492523,0,1,1,4096,DONE,2025-01-01 02:23:05.349848706,1799
0,407.641882683007,0,1,1,4096,DONE,2025-01-01 02:23:07.252102429,1800
0,376.32773343822925,0,1,1,4096,DONE,2025-01-01 02:23:13.351744378,1801
0,1264.6189648247512,0,1,1,4096,DONE,2025-01-01 02:23:15.757186008,1802
0,921.9889388939439,0,1,1,4096,DONE,2025-01-01 02:23:26.999191445,1803
0,46.23096265977579,0,1,1,4096,DONE,2025-01-01 02:23:27.087397447,1804
0,304.108575777363,0,1,1,4096,DONE,2025-01-01 02:23:27.265839706,1805
0,1047.7347073501994,0,1,1,4096,DONE,2025-01-01 02:23:32.811241261,1806
0,2827.6083598557425,0,1,1,4096,DONE,2025-01-01 02:23:33.841390197,1807
0,638.9779272909519,0,1,1,4096,DONE,2025-01-01 02:23:39.242512320,1808
0,97.50064275567759,0,1,1,4096,DONE,2025-01-01 02:23:46.068587542,1809
0,686.1353773701705,0,1,1,4096,DONE,2025-01-01 02:23:46.887450515,1810
0,1113.8681922391938,0,1,1,4096,DONE,2025-01-01 02:23:46.932557605,1811
0,1447.5227222477554,0,1,1,4096,DONE,2025-01-01 02:23:50.030802794,1812
0,685.1678479627442,0,1,1,4096,DONE,2025-01-01 02:23:51.805457400,1813
0,324.5224069805068,0,1,1,4096,DONE,2025-01-01 02:24:08.254659998,1814
0,240.34008022655217,0,1,1,4096,DONE,2025-01-01 02:24:20.150365470,1815
0,706.0289439229189,0,1,1,4096,DONE,2025-01-01 02:24:23.054506593,1816
0,605.2045958813075,0,1,1,4096,DONE,2025-01-01 02:24:25.831725286,1817
0,401.5233731357493,0,1,1,4096,DONE,2025-01-01 02:24:35.247479890,1818
0,233.9514971716748,0,1,1,4096,DONE,2025-01-01 02:24:35.950654020,1819
0,1360.2539336832876,0,1,1,4096,DONE,2025-01-01 02:24:41.740672550,1820
0,163.57456183707527,0,1,1,4096,DONE,2025-01-01 02:24:48.815029228,1821
0,68.05133083845534,0,1,1,4096,DONE,2025-01-01 02:25:00.967334463,1822
0,574.1970315209096,0,1,1,4096,DONE,2025-01-01 02:25:05.840016163,1823
0,796.93582180843,0,1,1,4096,DONE,2025-01-01 02:25:07.067973705,1824
0,481.0952085930641,0,1,1,4096,DONE,2025-01-01 02:25:09.860747159,1825
0,107.13542629070508,0,1,1,4096,DONE,2025-01-01 02:25:24.472385013,1826
0,335.6886569893294,0,1,1,4096,DONE,2025-01-01 02:25:25.681850826,1827
0,361.19307702119056,0,1,1,4096,DONE,2025-01-01 02:25:26.539155481,1828
0,916.9272592240234,0,1,1,4096,DONE,2025-01-01 02:25:29.938144318,1829
0,422.28606148702335,0,1,1,4096,DONE,2025-01-01 02:25:38.855129977,1830
0,154.0329525570792,0,1,1,4096,DONE,2025-01-01 02:25:40.343610055,1831
0,89.71621969230637,0,1,1,4096,DONE,2025-01-01 02:25:45.517882698,1832
0,860.7674106630652,0,1,1,4096,DONE,2025-01-01 02:25:50.801010803,1833
0,127.61351480924365,0,1,1,4096,DONE,2025-01-01 02:25:51.188868979,1834
0,432.71712772457244,0,1,1,4096,DONE,2025-01-01 02:25:51.898943877,1835
0,341.9509398012212,0,1,1,4096,DONE,2025-01-01 02:25:56.416851352,1836
0,497.89542756641566,0,1,1,4096,DONE,2025-01-01 02:25:57.225209028,1837
0,174.95611329143907,0,1,1,4096,DONE,2025-01-01 02:25:58.411497649,1838
0,1173.3965781652544,0,1,1,4096,DONE,2025-01-01 02:26:11.053835209,1839
0,468.19220040735826,0,1,1,4096,DONE,2025-01-01 02:26:20.071846093,1840
0,203.63322342440347,0,1,1,4096,DONE,2025-01-01 02:26:23.460645340,1841
0,158.88690419712685,0,1,1,4096,DONE,2025-01-01 02:26:24.858511227,1842
0,532.0876865212165,0,1,1,4096,DONE,2025-01-01 02:26:40.585224273,1843
0,178.06440094969452,0,1,1,4096,DONE,2025-01-01 02:26:53.084053833,1844
0,732.0894212131649,0,1,1,4096,DONE,2025-01-01 02:27:06.121527605,1845
0,402.85213393260597,0,1,1,4096,DONE,2025-01-01 02:27:09.373436851,1846
0,142.59825361052424,0,1,1,4096,DONE,2025-01-01 02:27:13.719432082,1847
0,431.2765812553508,0,1,1,4096,DONE,2025-01-01 02:27:14.960555668,1848
0,23.556991206962383,0,1,1,4096,DONE,2025-01-01 02:27:17.811605331,1849
0,454.80521701611906,0,1,1,4096,DONE,2025-01-01 02:27:19.932014060,1850
0,784.2994793387477,0,1,1,4096,DONE,2025-01-01 02:27:27.205149064,1851
0,389.5672412223525,0,1,1,4096,DONE,2025-01-01 02:27:28.186581490,1852
0,222.70710466366774,0,1,1,4096,DONE,2025-01-01 02:27:37.853230058,1853
0,235.38449080347826,0,1,1,4096,DONE,2025-01-01 02:27:38.285465277,1854
0,943.6622906929501,0,1,1,4096,DONE,2025-01-01 02:27:41.968174913,1855
0,1098.844298047851,0,1,1,4096,DONE,2025-01-01 02:27:44.163907434,1856
0,223.15474831034803,0,1,1,4096,DONE,2025-01-01 02:27:48.217912529,1857
0,931.5496388543762,0,1,1,4096,DONE,2025-01-01 02:27:55.154882291,1858
0,1519.6072029012696,0,1,1,4096,DONE,2025-01-01 02:27:57.023301100,1859
0,1176.2642958123765,0,1,1,4096,DONE,2025-01-01 02:28:07.458448318,1860
0,408.9091201905729,0,1,1,4096,DONE,2025-01-01 02:28:17.436626117,1861
0,222.28129811354572,0,1,1,4096,DONE,2025-01-01 02:28:23.580430645,1862
0,137.80639462861157,0,1,1,4096,DONE,2025-01-01 02:28:24.904303810,1863
0,198.42230051563737,0,1,1,4096,DONE,2025-01-01 02:28:26.478706207,1864
0,563.0452474486029,0,1,1,4096,DONE,2025-01-01 02:28:48.893342480,1865
0,26.486833438695015,0,1,1,4096,DONE,2025-01-01 02:29:09.968986506,1866
0,631.2877646792757,0,1,1,4096,DONE,2025-01-01 02:29:12.172429590,1867
0,233.4935446118742,0,1,1,4096,DONE,2025-01-01 02:29:12.472946180,1868
0,169.3485402325365,0,1,1,4096,DONE,2025-01-01 02:29:14.782119600,1869
0,249.40203772759824,0,1,1,4096,DONE,2025-01-01 02:29:17.016765828,1870
0,1676.0763891832257,0,1,1,4096,DONE,2025-01-01 02:29:34.784454417,1871
0,115.05668249316378,0,1,1,4096,DONE,2025-01-01 02:29:37.407495132,1872
0,444.86603692781136,0,1,1,4096,DONE,2025-01-01 02:29:52.274604598,1873
0,32.224907892237475,0,1,1,4096,DONE,2025-01-01 02:29:58.036812397,1874
0,288.0834612826313,0,1,1,4096,DONE,2025-01-01 02:30:00.703275138,1875
0,226.57857381996806,0,1,1,4096,DONE,2025-01-01 02:30:07.035557667,1876
0,268.5297385230572,0,1,1,4096,DONE,2025-01-01 02:30:13.857532864,1877
0,462.54918711593797,0,1,1,4096,DONE,2025-01-01 02:30:16.160184011,1878
0,434.6095612533804,0,1,1,4096,DONE,2025-01-01 02:30:16.332752863,1879
0,122.0938932553916,0,1,1,4096,DONE,2025-01-01 02:30:36.168609252,1880
0,84.99151226426409,0,1,1,4096,DONE,2025-01-01 02:30:39.839269949,1881
0,1001.2989558193743,0,1,1,4096,DONE,2025-01-01 02:30:51.543247415,1882
0,465.15970205084705,0,1,1,4096,DONE,2025-01-01 02:30:59.727105510,1883
0,1306.506761426854,0,1,1,4096,DONE,2025-01-01 02:31:01.912011322,1884
0,601.0949019980145,0,1,1,4096,DONE,2025-01-01 02:31:04.026184453,1885
0,194.61956088892012,0,1,1,4096,DONE,2025-01-01 02:31:06.496527258,1886
0,221.1840063419882,0,1,1,4096,DONE,2025-01-01 02:31:07.880665742,1887
0,263.376448413327,0,1,1,4096,DONE,2025-01-01 02:31:07.930789561,1888
